1,1,200.39,138.26,113.31,465.98,1,1,1.0
2,1,202.8,138.26,110.95999999999998,466.08000000000004,1,1,1.0
3,1,205.2,138.26,108.63,466.16999999999996,1,1,1.0
4,1,214.7,138.26,99.19,466.27,1,1,1.0
5,1,214.73,161.38,96.82000000000002,443.25,1,1,1.0
6,1,214.76,184.5,94.44,420.22,1,1,1.0
7,1,214.79,206.1,94.88000000000002,398.72,1,1,1.0
8,1,214.81,222.2,95.32,382.71999999999997,1,1,1.0
9,1,218.06,216.47,92.54000000000002,388.54999999999995,1,1,1.0
10,1,221.3,210.73,89.76999999999998,394.38,1,1,1.0
11,1,224.5,208.2,87.04000000000002,397.01000000000005,1,1,1.0
12,1,223.16,205.0,88.84,400.30999999999995,1,1,1.0
13,1,221.81,201.8,90.66000000000003,403.59999999999997,1,1,1.0
14,1,220.47,198.6,92.47,406.9,1,1,1.0
15,1,219.13,199.4,94.26999999999998,406.20000000000005,1,1,1.0
16,1,217.79,198.1,96.08000000000001,407.6,1,1,1.0
17,1,216.44,198.4,97.89999999999998,407.39,1,1,1.0
18,1,215.1,197.2,99.70000000000002,408.69,1,1,1.0
19,1,214.64,198.8,100.23000000000002,407.19,1,1,1.0
20,1,214.18,197.7,100.75999999999999,408.38000000000005,1,1,1.0
21,1,213.72,198.2,101.28,407.97999999999996,1,1,1.0
22,1,213.26,198.8,101.80000000000001,407.47999999999996,1,1,1.0
23,1,212.8,198.2,102.32999999999998,408.18,1,1,1.0
24,1,212.34,197.6,102.85,408.87,1,1,1.0
25,1,211.88,196.9,103.38,409.6700000000001,1,1,1.0
26,1,211.42,197.7,103.9,408.96999999999997,1,1,1.0
27,1,213.36,198.4,102.02999999999997,408.37,1,1,1.0
28,1,215.3,199.1,100.14999999999998,407.76,1,1,1.0
29,1,214.62,199.5,100.89999999999998,407.46000000000004,1,1,1.0
30,1,213.94,199.8,101.63999999999999,407.25999999999993,1,1,1.0
31,1,213.27,198.3,102.37999999999997,408.84999999999997,1,1,1.0
32,1,214.2,196.7,101.50999999999999,410.55,1,1,1.0
33,1,213.5,198.2,102.27999999999997,409.15000000000003,1,1,1.0
34,1,214.4,197.9,101.43999999999997,409.55000000000007,1,1,1.0
35,1,213.52,197.4,102.39000000000001,410.14,1,1,1.0
36,1,212.6,198.2,103.37000000000003,409.44,1,1,1.0
37,1,213.3,198.7,102.74000000000001,409.04,1,1,1.0
38,1,214.0,198.8,102.10000000000002,409.03000000000003,1,1,1.0
39,1,212.87,198.5,103.30000000000001,409.42999999999995,1,1,1.0
40,1,213.3,197.8,102.93,410.22999999999996,1,1,1.0
41,1,213.6,195.0,102.70000000000002,413.13,1,1,1.0
42,1,213.7,196.7,102.66000000000003,411.52000000000004,1,1,1.0
43,1,212.04,194.2,104.39000000000001,414.12000000000006,1,1,1.0
44,1,213.6,192.6,102.9,415.81999999999994,1,1,1.0
45,1,214.6,193.1,101.96000000000001,415.40999999999997,1,1,1.0
46,1,215.0,194.9,101.63,413.71000000000004,1,1,1.0
47,1,214.9,195.1,101.78999999999999,413.61,1,1,1.0
48,1,214.8,198.5,101.95999999999998,410.30999999999995,1,1,1.0
49,1,213.2,198.7,103.62,410.2,1,1,1.0
50,1,213.1,202.0,103.78,407.0,1,1,1.0
51,1,211.88,203.5,105.00999999999999,405.5,1,1,1.0
52,1,213.8,209.2,103.08999999999997,399.8,1,1,1.0
53,1,212.29,220.3,104.6,388.7,1,1,1.0
54,1,210.78,221.7,106.10999999999999,387.3,1,1,1.0
55,1,212.5,226.8,104.38999999999999,382.2,1,1,1.0
56,1,216.8,231.7,100.08999999999997,377.3,1,1,1.0
57,1,217.9,232.7,98.98999999999998,376.3,1,1,1.0
58,1,214.45,232.9,92.85000000000002,376.1,1,1,1.0
59,1,214.2,236.3,93.10000000000002,372.7,1,1,1.0
60,1,209.95,235.7,97.35000000000002,373.3,1,1,1.0
61,1,205.7,238.3,101.60000000000002,370.7,1,1,1.0
62,1,198.3,236.0,109.0,373.0,1,1,1.0
63,1,192.4,233.8,114.9,375.2,1,1,1.0
64,1,184.4,235.5,122.9,373.5,1,1,1.0
65,1,181.2,235.5,124.5,376.16999999999996,1,1,1.0
66,1,178.0,235.5,126.10000000000002,378.83000000000004,1,1,1.0
67,1,174.8,235.5,127.69999999999999,381.5,1,1,1.0
68,1,163.6,235.5,132.50000000000003,391.1,1,1,1.0
69,1,163.6,235.5,129.29999999999998,397.5,1,1,1.0
70,1,163.6,229.9,126.1,403.1,1,1,1.0
71,1,163.6,224.3,124.50000000000003,408.7,1,1,1.0
72,1,163.6,214.7,124.50000000000003,418.3,1,1,1.0
73,1,163.6,206.7,124.50000000000003,426.3,1,1,1.0
74,1,163.6,203.5,124.50000000000003,429.5,1,1,1.0
75,1,163.6,198.7,124.50000000000003,434.3,1,1,1.0
76,1,163.6,193.9,124.50000000000003,439.1,1,1,1.0
77,1,163.6,190.8,124.50000000000003,442.2,1,1,1.0
78,1,163.6,190.9,124.50000000000003,442.1,1,1,1.0
79,1,163.6,192.8,124.50000000000003,440.2,1,1,1.0
80,1,163.6,192.65,124.50000000000003,440.35,1,1,1.0
81,1,163.6,192.5,124.50000000000003,440.5,1,1,1.0
82,1,163.6,194.8,124.50000000000003,438.2,1,1,1.0
83,1,163.6,208.2,124.50000000000003,424.8,1,1,1.0
84,1,163.6,212.2,124.50000000000003,420.8,1,1,1.0
85,1,163.6,216.2,124.50000000000003,416.8,1,1,1.0
86,1,166.8,227.4,121.30000000000001,405.6,1,1,1.0
87,1,170.0,228.9,118.10000000000002,404.1,1,1,1.0
88,1,170.0,243.2,118.10000000000002,389.8,1,1,1.0
89,1,170.0,243.2,118.10000000000002,389.8,1,1,1.0
90,1,170.0,243.2,118.10000000000002,389.8,1,1,1.0
91,1,170.0,243.2,121.30000000000001,389.8,1,1,1.0
92,1,173.2,243.2,124.5,389.8,1,1,1.0
93,1,176.4,243.2,124.49999999999997,389.8,1,1,1.0
94,1,176.4,243.2,134.1,389.8,1,1,1.0
95,1,190.7,243.2,126.19999999999999,389.8,1,1,1.0
96,1,190.7,243.2,131.0,389.8,1,1,1.0
97,1,200.3,243.2,121.39999999999998,389.8,1,1,1.0
98,1,211.4,243.2,110.29999999999998,389.8,1,1,1.0
99,1,219.35,239.2,102.35,393.8,1,1,1.0
100,1,227.3,235.2,94.39999999999998,397.8,1,1,1.0
101,1,228.9,232.0,92.79999999999998,397.79999999999995,1,1,1.0
102,1,228.9,228.8,92.79999999999998,400.99999999999994,1,1,1.0
103,1,228.9,224.0,92.79999999999998,401.0,1,1,1.0
104,1,228.9,220.8,92.79999999999998,397.8,1,1,1.0
105,1,228.9,217.6,92.79999999999998,397.79999999999995,1,1,1.0
106,1,228.9,214.4,92.79999999999998,397.80000000000007,1,1,1.0
107,1,228.9,214.4,92.79999999999998,395.13,1,1,1.0
108,1,228.9,214.4,92.79999999999998,392.47,1,1,1.0
109,1,228.9,214.4,92.79999999999998,389.80000000000007,1,1,1.0
110,1,228.9,214.4,92.79999999999998,386.6,1,1,1.0
111,1,222.5,219.2,99.19999999999999,377.00000000000006,1,1,1.0
112,1,212.9,219.2,108.79999999999998,377.00000000000006,1,1,1.0
113,1,201.7,225.6,120.0,370.6,1,1,1.0
114,1,195.3,225.6,126.39999999999998,370.6,1,1,1.0
115,1,182.6,232.0,139.1,364.20000000000005,1,1,1.0
116,1,174.6,232.0,147.1,364.20000000000005,1,1,1.0
117,1,168.2,232.0,153.5,364.20000000000005,1,1,1.0
